time,aperture_open_pp,axial_command_m_pp,bb_dilation_angle_pp,bb_effective_normal_stress_pp,bb_jrc_mobilized_pp,bb_law_normal_stress_pp,bb_limit_tau_pp,bb_mu_peak_pp,bb_normal_closure_pp,bb_normal_closure_um_pp,bb_normal_stiffness_tangent_pp,bb_peak_friction_angle_pp,bulk_delta_x_pp,bulk_delta_z_pp,bulk_disp_x_lower_pp,bulk_disp_x_upper_pp,bulk_disp_z_lower_pp,bulk_disp_z_upper_pp,bulk_normal_dilation_paper_mm_pp,bulk_shear_slip_mm_pp,cohesion_effective_pp,cumulative_dilation_pp,cumulative_plastic_slip_pp,czm_dn_pp,czm_dn_total_pp,czm_ds_1_pp,czm_ds_2_pp,czm_normal_dilation_paper_mm_pp,czm_shear_slip_mm_pp,czm_sigma_n_pp,czm_tau_1_pp,czm_tau_2_pp,differential_stress_biot_corrected_injection_pp,differential_stress_biot_corrected_pp,differential_stress_mpa_pp,differential_stress_reaction_mpa_pp,differential_stress_skeleton_bulk_pp,dilation_jump_increment_pp,effective_normal_compression_mpa_pp,effective_normal_compression_pp,effective_normal_paper_frame_mpa_pp,flow_mass_imbalance_fraction_pp,flow_rate_mesh_geometry_ml_min_pp,flow_rate_outlet_residual_volume_ml_min_pp,flow_rate_pp,flow_rate_reference_area_ml_min_pp,flow_rate_residual_volume_ml_min_pp,flow_rate_validation_ml_min_pp,frac_normal_dilation_paper_mm,frac_normal_jump_avg,fracture_interface_area_pp,fracture_permeability_1e13_m2_pp,fracture_permeability_pp,fracture_pressure_mean_pp,friction_coefficient_effective_pp,hydraulic_aperture_pp,hydraulic_aperture_um_pp,inj_reaction_sum_pp,injection_pressure_pp,interface_pressure_pp,limit_tau_pp,machine_spring_gap_m_pp,machine_spring_sigma1_mpa_pp,mechanical_aperture_pp,mechanical_aperture_raw_pp,normal_stress_aperture_pp,normal_stress_aperture_um_pp,plastic_slip_increment_pp,pp_drop_pp,pp_outlet_pp,prod_reaction_sum_pp,reaction_vs_machine_spring_mpa_pp,reported_czm_shear_slip_mm_pp,roughness_state_pp,shear_stress_paper_frame_mpa_pp,shear_traction_magnitude_pa,sigma1_fault_mpa_pp,sigma1_pp,sigma1_reaction_mpa_pp,sigma3_bulk_mpa_pp,sigma3_fault_mpa_pp,slip_damage_aperture_pp,slip_damage_aperture_um_pp,stress_xx_bulk_pp,stress_xx_fault_pp,stress_zz_fault_pp,stress_zz_top_pp,top_boundary_area_pp,top_disp_z_mean_m_pp,top_reaction_z_abs,top_reaction_z_raw
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.4425450408238e-08,-8.133608e-05,2.296,30785758.715475,12.1,30785758.715475,38787323.193671,1.2599112445543,4.4295575113982e-05,44.295575113982,6025670953790,51.560733129873,3.1777494960336e-07,7.6511168424783e-07,2.0871786274807e-07,5.2649281235142e-07,3.0442705095325e-08,7.9555438934315e-07,7.8619551286422e-05,0.00082473982207935,0,0,0,3.4425450408238e-08,3.4425450408238e-08,1.3539195057656e-11,1.6040666128041e-08,-3.4425450408238e-05,1.6040671841949e-05,-30785758.715475,135.39195057656,160406.66128041,3.7583594996158,3.3267526512695,1.9493594996158,0.35486133412407,0.3456591630417,0,0,0,30.070712697183,1.9491246020222,4.3951570096532e-08,5.1523170470681e-06,9.0474897185797e-11,7.4491462612542e-05,5.4284938311478e-06,4.4769926560762e-08,-3.4425450408238e-05,3.4425450408238e-08,0.0041763198155696,0.008425387651618,8.425387651618e-16,2295655.2527562,1.2599112445543,1.0056669157304e-07,0.10056669157304,9.0474897185797e-11,3015000,2295655.2527562,38787323.193671,8.2254666925523e-05,33.372363465023,3.4425450408238e-08,3.4425450408238e-08,0,0,0,15000,3000000,8.5871950784468e-11,-0.017502130899238,1.6040671841949e-05,1,0.14709668951793,160406.71841949,31.968119399972,31949359.499616,33.354861334124,31.603700336574,31.603110992106,0,0,-31603700.336574,-31603110.992106,-31968119.399972,-31949359.499616,0.0019608959947736,9.185869255233e-07,65439.733854692,-65439.733854692
2,3.6445253841552e-08,-8.133608e-05,2.296,30773602.965391,12.1,30773602.965391,38774891.975251,1.2600049792448,4.4293555310575e-05,44.293555310575,6016046077068,51.562808678901,3.1651474536535e-07,7.6681146586554e-07,2.126625147313e-07,5.2917726009664e-07,2.9367061520301e-08,7.9617852738585e-07,8.0530244717348e-05,0.00082564901011405,0,0,0,3.6445253841552e-08,3.6445253841552e-08,1.0645999728199e-11,1.6038069771556e-08,-3.6445253841552e-05,1.6038073304939e-05,-30773602.965391,106.45999728199,160380.69771556,3.7889585967538,3.337896702167,1.9529585967538,0.35504841515495,0.34949719589658,0,0,0,30.048253930506,1.8907869930307,1.7598458039722e-07,4.6107148967271e-06,8.62666932499e-11,0.00029815742913037,5.176001594994e-06,1.7926132611203e-07,-3.6445253841552e-05,3.6445253841552e-08,0.0041763198155696,0.0084308047980596,8.4308047980596e-16,2308230.1756886,1.2600049792448,1.0060067781403e-07,0.10060067781403,8.62666932499e-11,3060000,2308230.1756886,38774891.975251,8.22551282762e-05,33.37255064422,3.6445253841552e-08,3.6445253841552e-08,0,0,0,60000,3000000,7.6845248278784e-11,-0.017502229065045,1.6038073304939e-05,1,0.14717423811979,160380.73304939,31.967253662548,31952958.596754,33.355048415155,31.603461400857,31.600561997295,0,0,-31603461.400857,-31600561.997295,-31967253.662548,-31952958.596754,0.0019608959947736,9.1904827620032e-07,65440.100893629,-65440.100893629
3.8,1.126194915279e-07,-0.00010253822973585,2.296,30328666.081296,12.1,30328666.081296,38319274.583711,1.2634672039843,4.4217381073861e-05,44.217381073861,5671981638071.6,51.639341394968,7.7229904118322e-07,-6.1112038332721e-06,5.8797865167054e-07,1.3602776928538e-06,-3.7612138808638e-07,-6.4873252213585e-06,-0.0035509359934894,0.0050333002762555,0,0,0,1.126194915279e-07,1.126194915279e-07,3.2964701808601e-11,2.4280077193279e-07,-0.0001126194915279,0.00024280077417058,-30328666.081296,329.64701808601,2428007.7193279,8.2266781456629,8.7396946019157,6.3582781456629,5.8178190704896,5.7626754947902,0,0,0,31.225267966298,2.1770262582219,3.4663163737568e-07,7.2821179278578e-06,1.0311463426e-10,0.00058031104868177,6.1868780555997e-06,3.5308574676313e-07,-0.0001126194915279,1.126194915279e-07,0.0041763198155696,0.0086363580119457,8.6363580119457e-16,3969027.4270879,1.2634672039843,1.0181557862989e-07,0.10181557862989,-1.0311463426e-10,3114000,3969027.4270879,38319274.583711,9.5726579296306e-05,38.838187752097,1.126194915279e-07,1.126194915279e-07,0,0,0,114000,3000000,-1.2136863213096e-10,-0.020368681607692,0.00024280077417058,1,2.4115952998816,2428007.7417058,36.39831883072,36358278.145663,38.81781907049,30.595602650873,30.598081928576,0,0,-30595602.650873,-30598081.928576,-36398318.83072,-36358278.145663,0.0019608959947736,-6.8116504395429e-06,76157.646807352,-76157.646807352
5.96,2.1154286573727e-07,-0.00012798080941887,2.296,29787726.137402,12.1,29787726.137402,37763734.783771,1.2677619467729,4.4118457700919e-05,44.118457700919,5275113038627,51.733918367065,1.3028590964878e-06,-1.4361293763591e-05,1.0450406574555e-06,2.3478997539433e-06,-8.6447981085914e-07,-1.522577357445e-05,-0.0078925753298987,0.012068614462785,0,0,0,2.1154286573727e-07,2.1154286573727e-07,6.6300328036072e-11,5.1493475659238e-07,-0.00021154286573727,0.00051493476086062,-29787726.137402,663.00328036072,5149347.5659237,13.556934405251,15.230310797296,11.649654405251,12.373766773198,12.263265698579,0,0,0,32.637822102212,2.0909563905446,5.6915100758812e-07,2.0535827384581e-05,3.1372820463717e-10,0.00093869508792165,1.882369227823e-05,5.797483174262e-07,-0.00021154286573727,2.1154286573727e-07,0.0041763198155696,0.0089070046727685,8.9070046727685e-16,5967760.6534096,1.2677619467729,1.0338236179606e-07,0.10338236179606,-3.1372820463717e-10,3178800,5967760.6534096,37763734.783771,0.00011189385666153,45.397575524717,2.1154286573727e-07,2.1154286573727e-07,0,0,0,178800,3000000,-3.4226378974301e-10,-0.023808751518715,0.00051493476086062,1,5.1291587845071,5149347.6086062,41.718342366637,41649654.405251,45.373766773198,29.386388706672,29.396310897585,0,0,-29386388.706672,-29396310.897585,-41718342.366637,-41649654.405251,0.0019608959947736,-1.6086952757337e-05,89019.924018847,-89019.924018847
8.552,3.404869122604e-07,-0.00015851190503849,2.296,29137536.63621,12.1,29137536.63621,37093595.224715,1.2730537679675,4.3989513656057e-05,43.989513656057,4828018915357.2,51.849907881785,1.9229317832177e-06,-2.4258606228457e-05,1.5991132883888e-06,3.5220450716065e-06,-1.4521843724929e-06,-2.571079060095e-05,-0.013086573766305,0.020516316186131,0,0,0,3.404869122604e-07,3.404869122604e-07,1.1361394739134e-10,8.4153303053709e-07,-0.0003404869122604,0.0008415330382065,-29137536.63621,1136.1394739134,8415330.3053709,19.958173418602,23.024303007824,18.004237418602,20.241816710479,20.068487122674,0,0,0,34.333088226312,2.0731561005334,8.6570914923908e-07,3.5907627394012e-05,5.5766393749186e-10,0.0014012345367281,3.3459836249512e-05,8.8182822477762e-07,-0.0003404869122604,3.404869122604e-07,0.0041763198155696,0.0092660904545253,9.2660904545253e-16,8366775.9820366,1.2730537679675,1.0541137332748e-07,0.10541137332748,-5.5766393749186e-10,3256560,8366775.9820366,37093595.224715,0.00013129684024649,53.269754024804,3.404869122604e-07,3.404869122604e-07,0,0,0,256560,3000000,-5.9846045656686e-10,-0.027937314325619,0.0008415330382065,1,8.3906132948796,8415330.3820651,48.105992324663,48004237.418602,53.241816710479,27.935750295928,27.956485946213,0,0,-27935750.295928,-27956485.946213,-48105992.324663,-48004237.418602,0.0019608959947736,-2.7215064792005e-05,104456.44730981,-104456.44730981
11.6624,5.1099900658423e-07,-0.00019514921978204,2.296,28358971.586594,12.1,28358971.586594,36287592.835945,1.279586855483,4.3819001563945e-05,43.819001563945,4333556917276.2,51.992278304011,2.6452659208138e-06,-3.6132048508153e-05,2.2703862731244e-06,4.9156521939383e-06,-2.1592318665622e-06,-3.8291280374715e-05,-0.019298600457032,0.030660828129507,0,0,0,5.1099900658423e-07,5.1099900658423e-07,1.7783914697014e-10,1.2335188824137e-06,-0.00051099900658423,0.0012335188952335,-28358971.586594,1778.3914697014,12335188.824137,27.645465449064,32.382015603945,25.635542249064,29.684925278998,29.439898105533,0,0,0,36.367726861462,2.0659406379562,1.2723342377144e-06,5.3931054127229e-05,8.4324667820517e-10,0.0020110592219473,5.059480069231e-05,1.2960244709827e-06,-0.00051099900658423,5.1099900658423e-07,0.0041763198155696,0.0097519243070808,9.7519243070808e-16,11244122.258135,1.279586855483,1.0807463897194e-07,0.10807463897194,-8.4324667820517e-10,3349872,11244122.258135,36287592.835945,0.00015458399297258,62.717817628833,5.1099900658423e-07,5.1099900658423e-07,0,0,0,349872,3000000,-8.9885090212049e-10,-0.03289234983518,0.0012335188952335,1,12.304959197389,12335188.952335,55.776439263975,55635542.249064,62.684925278998,26.195644143532,26.232341438572,0,0,-26195644.143532,-26232341.438572,-55776439.263975,-55635542.249064,0.0019608959947736,-4.0565226809462e-05,122983.11738931,-122983.11738931
15.39488,7.410126498353e-07,-0.00023911399747429,2.296,27428925.387291,12.1,27428925.387291,35319525.686649,1.2876904250543,4.3588987923705e-05,43.588987923705,3797842008673.2,52.167612175338,3.4805976258119e-06,-5.0375311752021e-05,3.084676621076e-06,6.5652742468879e-06,-3.0097867600991e-06,-5.338509851212e-05,-0.026722961629469,0.042844718644146,0,0,0,7.410126498353e-07,7.410126498353e-07,2.6234650423423e-10,1.7040172319647e-06,-0.0007410126498353,0.0017040172521598,-27428925.387291,2623.4650423423,17040172.319647,36.877661903934,43.616800728671,34.800554063934,41.019026436081,40.692032907965,0,0,0,38.809815772873,2.0624599776789,1.8511109816968e-06,7.5148957500342e-05,1.1788515815362e-09,0.0028385072027059,7.0731094892169e-05,1.8855777512468e-06,-0.0007410126498353,7.410126498353e-07,0.0041763198155696,0.010427185199389,1.0427185199389e-15,14693744.441228,1.2876904250543,1.1163612402589e-07,0.11163612402589,-1.1788515815362e-09,3461846.4,14693744.441228,35319525.686649,0.00018253442293353,74.057866072594,7.410126498353e-07,7.410126498353e-07,0,0,0,461846.4,3000000,-1.2524826250057e-09,-0.038839636512634,0.0017040172521598,1,17.00315705257,17040172.521598,64.988885781102,64800554.063934,74.019026436081,24.108521155969,24.168834417767,0,0,-24108521.155969,-24168834.417767,-64988885.781102,-64800554.063934,0.0019608959947736,-5.657957454076e-05,145219.7729632,-145219.7729632
19.873856,1.0591456365902e-06,-0.000291871730705,2.296,26320821.370261,12.1,26320821.370261,34158348.618468,1.2978061414433,4.3270854941169e-05,43.270854941169,3231923881163,52.384537792209,4.4344731100685e-06,-6.7459254281229e-05,4.0753906150443e-06,8.5098637251128e-06,-4.0330931849566e-06,-7.1492347466185e-05,-0.035585608889912,0.057481127162553,0,0,0,1.0591456365902e-06,1.0591456365902e-06,3.705238958009e-10,2.2688070606326e-06,-0.0010591456365902,0.0022688070908882,-26320821.370261,3705.238958009,22688070.606326,47.966434041563,57.105311312261,45.808704633563,54.623925784047,54.203214618053,0,0,0,41.741199222948,2.0608095099267,2.7166918256927e-06,0.00010017321238321,1.5738485789362e-09,0.0040058366720978,9.4430914736173e-05,2.7672752818012e-06,-0.0010591456365902,1.0591456365902e-06,0.0041763198155696,0.011398940689477,1.1398940689477e-15,18827677.797829,1.2978061414433,1.1651239032405e-07,0.11651239032405,-1.5738485789362e-09,3596215.68,18827677.797829,34158348.618468,0.00021608474872315,87.669904251955,1.0591456365902e-06,1.0591456365902e-06,0,0,0,596215.68,3000000,-1.6695535397201e-09,-0.045978467907503,0.0022688070908882,1,22.642643417717,22688070.908882,76.056100580466,75808704.633563,87.623925784047,21.605490015511,21.70076795965,0,0,-21605490.015511,-21700767.95965,-76056100.580466,-75808704.633563,0.0019608959947736,-7.5786981981856e-05,171911.5641097,-171911.5641097
24.873856,1.4782800876271e-06,-0.00035076659108236,2.296,25096611.47341,12.1,25096611.47341,32865175.999248,1.309622515961,4.2851720495787e-05,42.851720495787,2690109763879.1,52.635225529246,5.4298849032823e-06,-8.6518209651879e-05,5.2015250285473e-06,1.063140993183e-05,-5.178656887108e-06,-9.1696866538987e-05,-0.045412142899559,0.073841868399299,0,0,0,1.4782800876271e-06,1.4782800876271e-06,4.9555781909132e-10,2.8995823045674e-06,-0.0014782800876271,0.0028995823469144,-25096611.47341,4955.5781909132,28995823.045674,60.357836942498,72.170293084696,58.110107534498,69.817567579763,69.296843384287,0,0,0,45.014931785785,2.0602684172983,3.9874363018382e-06,0.00012768059594278,2.0070483074485e-09,0.0056063503349553,0.00012042289844691,4.061680390642e-06,-0.0014782800876271,1.4782800876271e-06,0.0041763198155696,0.012746487127866,1.2746487127866e-15,23433642.583664,1.309622515961,1.2286728090222e-07,0.12286728090222,-2.0070483074485e-09,3746215.68,23433642.583664,32865175.999248,0.00025355298859333,102.87151853208,1.4782800876271e-06,1.4782800876271e-06,0,0,0,746215.68,3000000,-2.1280099323797e-09,-0.053950952321898,0.0028995823469144,1,28.940693374012,28995823.469144,88.428235984669,88110107.534498,102.81756757976,18.813264150211,18.956450378152,0,0,-18813264.150211,-18956450.378152,-88428235.984669,-88110107.534498,0.0019608959947736,-9.7213602489033e-05,201720.34866543,-201720.34866543
