0,5
5,5.0010706
10,5.0136201
15,5.0262793
20,5.0506458
25,5.0991899
30,5.1564027
35,5.2189086
40,5.2996104
45,5.3954448
50,5.495897
55,5.6119853
60,5.7441028
65,5.8806789
70,6.035953
75,6.2024663
80,6.3747158
85,6.5621265
90,6.769349
95,6.9921925
100,7.2269741
105,7.4809262
110,7.6953624
115,7.9773841
120,7.9858028
125,7.9794175
130,7.9759949
135,7.9834134
140,7.9835536
145,7.9836938
150,7.9838341
155,7.9838452
160,7.9840385
165,7.9842824
170,7.9845263
175,7.9847059
180,7.9848485
185,7.9851021
190,7.9853557
195,7.9855882
200,7.9857539
205,7.9859227
210,7.9860936
215,7.9862624
220,7.9863915
225,7.986515
230,7.9865168
235,7.986513
240,7.9865085
245,7.9865039
250,8
255,7.986131
260,7.9858805
265,7.9856517
270,7.985423
275,7.9848879
280,7.9842747
285,7.983727
290,7.9831792
295,7.9825408
300,7.9814436
305,7.9802902
310,7.9791347
315,7.9738703
320,7.9596672
325,7.9677747
330,7.9952414
335,8.0264558
340,8.0751521
345,8.1243887
350,8.1835341
355,8.2730069
360,8.372202
365,8.4765939
370,8.583911
375,8.7173861
380,8.8682316
385,9.0260315
390,9.1918371
395,9.3900423
400,9.601627
405,9.8290442
410,10.08339
415,10.355763
420,10.630813
425,10.921907
430,11.208333
435,11.741841
440,12.032296
445,11.995247
450,12.000084
455,12.005307
460,11.996887
465,11.988467
470,11.974215
475,11.968817
480,11.968817
485,11.968817
490,11.968817
495,11.968817
500,11.968817
505,11.968817
510,11.968817
515,11.968817
520,11.968817
525,11.968817
530,11.968817
535,11.968817
540,11.968817
545,11.968817
550,12
555,11.968817
560,11.968817
565,11.968817
570,11.968817
575,11.968817
580,11.968817
585,11.968817
590,11.968817
595,11.968817
600,11.968817
605,11.968672
610,11.968193
615,11.952139
620,11.940281
625,11.930837
630,11.928807
635,11.936293
640,11.950989
645,11.975855
650,12.041662
655,12.109921
660,12.18251
665,12.260309
670,12.356146
675,12.484335
680,12.624657
685,12.77962
690,12.952024
695,13.164707
700,13.366036
705,13.565869
710,13.803818
715,14.057579
720,14.312998
725,14.580774
730,14.864233
735,15.15209
740,15.454027
745,15.686301
750,15.993484
755,15.976564
760,15.976245
765,15.952346
770,15.952346
775,15.952346
780,15.952346
785,15.952346
790,15.952346
795,15.952346
800,15.952346
805,15.952346
810,15.952346
815,15.952346
820,15.952346
825,15.952346
830,15.952346
835,15.952346
840,15.952346
845,15.952346
850,16
855,15.952346
860,15.952346
865,15.952346
870,15.952346
875,15.952346
880,15.952346
885,15.952346
890,15.952346
895,15.95377
900,15.955728
905,15.953933
910,15.947874
915,15.929453
920,15.89008
925,15.856151
930,15.833611
935,15.82554
940,15.825982
945,15.839383
950,15.875407
955,15.923076
960,15.974227
965,16.09408
970,16.190868
975,16.317808
980,16.501348
985,16.626932
990,16.820398
995,16.992683
1000,17.188112
1005,17.385918
1010,17.591978
1015,17.813853
1020,18.056155
1025,18.313964
1030,18.585378
1035,18.865454
1040,19.143203
1045,19.462774
1050,19.882106
1055,20.032176
1060,20.067371
1065,19.995634
1070,19.98451
1075,19.994585
1080,19.982672
1085,19.977774
1090,19.996416
1095,20.001588
1100,19.990886
1105,19.998909
1110,19.98893
1115,19.999879
1120,19.993522
1125,19.987686
1130,19.992552
1135,19.989176
1140,19.98806
1145,19.984346
1150,20
1155,19.937143
1160,19.978353
1165,20.006187
1170,19.988269
1175,19.999661
1180,19.994057
1185,19.996017
1190,19.992183
1195,19.999242
1200,19.999788
1205,20.000463
1210,19.999852
1215,19.988394
1220,20.002122
1225,20.024956
1230,20.069039
1235,20.121195
1240,20.2002
1245,20.268885
1250,20.351586
1255,20.425458
1260,20.514722
1265,20.622127
1270,20.739357
1275,20.865395
1280,20.997543
1285,21.135944
1290,21.287271
1295,21.454811
1300,21.64882
1305,21.8332
1310,22.04037
1315,22.258402
1320,22.505297
1325,22.74672
1330,22.9858
1335,23.282961
1340,23.58798
1345,24.016419
1350,23.916107
1355,24.011405
1360,23.988311
1365,23.996888
1370,23.993536
1375,23.985062
1380,23.982707
1385,23.991236
1390,23.994612
1395,23.996376
1400,24.001438
1405,23.989231
1410,24.003872
1415,23.982444
1420,23.989204
1425,23.999726
1430,23.947385
1435,23.994516
1440,23.996319
1445,23.991671
1450,24
1455,23.983678
1460,23.992205
1465,23.996466
1470,23.994441
1475,23.991453
1480,23.983678
1485,23.983678
1490,23.991609
1495,23.994337
1500,23.996647
1505,23.991553
1510,23.9961
1515,23.981775
1520,24.00615
1525,24.017219
1530,24.047266
1535,24.101626
1540,24.161475
1545,24.22587
1550,24.305627
1555,24.39059
1560,24.483829
1565,24.588065
1570,24.700586
1575,24.821501
1580,24.953092
1585,25.098042
1590,25.247553
1595,25.416883
1600,25.59204
1605,25.785898
1610,25.993335
1615,26.218173
1620,26.441122
1625,26.673742
1630,26.94247
1635,27.223352
1640,27.585049
1645,27.905505
1650,27.923173
1655,28.017399
1660,28.022623
1665,27.988644
1670,27.999506
1675,28.000743
1680,27.989174
1685,28.000068
1690,27.989233
1695,27.993629
1700,27.977305
1705,27.984961
1710,27.990923
1715,27.94299
1720,27.961072
1725,28.044893
1730,28.006291
1735,27.874619
1740,27.891756
1745,27.888098
1750,28
1755,28.066774
1760,27.999132
1765,27.981765
1770,27.980186
1775,27.984797
1780,27.996103
1785,27.98419
1790,27.992717
1795,27.996029
1800,27.995677
1805,27.985819
1810,27.993544
1815,27.99945
1820,27.996516
1825,27.989477
1830,27.985459
1835,27.993858
1840,28.000414
1845,27.999374
1850,27.984401
1855,27.999315
1860,27.9908
1865,27.987024
1870,27.978758
1875,27.965758
1880,27.922733
1885,27.846438
1890,27.733054
1895,27.610024
1900,27.450653
1905,27.243785
1910,27.102968
1915,26.915184
1920,26.705097
1925,26.476888
1930,26.233397
1935,25.975162
1940,25.713941
1945,25.446491
1950,25.122836
1955,24.777954
1960,23.997283
1965,23.923021
1970,23.953979
1975,23.923058
1980,23.983023
1985,23.995778
1990,23.99102
1995,23.989291
2000,23.988661
2005,24.001084
2010,24.001857
2015,23.990753
2020,23.992793
2025,23.995247
2030,23.982762
2035,23.989439
2040,23.99565
2045,23.995189
2050,24
2055,23.988497
2060,23.995685
2065,24.000657
2070,23.98846
2075,24.000203
2080,23.98451
2085,23.996123
2090,23.983678
2095,23.991697
2100,23.940764
2105,24.000967
2110,23.992968
2115,23.983108
2120,23.982863
2125,23.992121
2130,23.995954
2135,23.985901
2140,23.984637
2145,23.949924
2150,23.887381
2155,23.798897
2160,23.67335
2165,23.533031
2170,23.37162
2175,23.170031
2180,22.944719
2185,22.713918
2190,22.456341
2195,22.160899
2200,21.832432
2205,21.513287
2210,21.162376
2215,20.778388
2220,20.430531
2225,20.09199
2230,19.985563
2235,19.998759
2240,19.989412
2245,19.99535
2250,19.986356
2255,19.989234
2260,19.994189
2265,19.999268
2270,20.002511
2275,20.002119
2280,19.994604
2285,19.994281
2290,19.990769
2295,19.996167
2300,19.995098
2305,19.989991
2310,19.998848
2315,19.99142
2320,19.985276
2325,19.988186
2330,19.989789
2335,19.986246
2340,19.991806
2345,19.989171
2350,20
2355,19.988863
2360,19.989116
2365,19.993917
2370,19.987058
2375,19.998577
2380,19.984346
2385,19.998569
2390,19.991176
2395,19.983624
2400,19.995861
2405,19.99512
2410,19.826755
2415,19.99771
2420,19.884493
2425,19.69585
2430,19.875592
2435,19.844107
2440,19.779896
2445,19.695047
2450,19.597002
2455,19.46944
2460,19.331917
2465,19.168452
2470,18.987759
2475,18.789983
2480,18.575584
2485,18.342887
2490,18.074328
2495,17.797931
2500,17.513532
2505,17.221854
2510,16.882589
2515,16.530834
2520,16.324502
2525,16.052708
2530,15.958154
2535,15.99702
2540,15.985684
2545,15.985392
2550,15.996913
2555,15.985553
2560,15.995295
2565,15.99868
2570,15.998958
2575,15.98845
2580,15.995724
2585,15.990245
2590,16.002292
2595,15.995489
2600,15.987193
2605,16.000336
2610,15.989117
2615,16.001671
2620,15.993659
2625,15.997892
2630,16.001084
2635,15.992893
2640,15.99756
2645,16.001261
2650,16
2655,15.997323
2660,15.984424
2665,15.992349
2670,16.001636
2675,15.98932
2680,15.99413
2685,15.987857
2690,15.991417
2695,15.999522
2700,15.992428
2705,15.992239
2710,15.997565
2715,15.992783
2720,15.981747
2725,15.960365
2730,15.909768
2735,15.849621
2740,15.776289
2745,15.682064
2750,15.573287
2755,15.455243
2760,15.317085
2765,15.169873
2770,15.00157
2775,14.824354
2780,14.632604
2785,14.421348
2790,14.18368
2795,13.922284
2800,13.649263
2805,13.374725
2810,13.074902
2815,12.77822
2820,12.399404
2825,12.085075
2830,11.939558
2835,11.928984
2840,12.031493
2845,11.983415
2850,11.98779
2855,11.99896
2860,11.98563
2865,11.983528
2870,11.985165
2875,11.994267
2880,11.994888
2885,11.995269
2890,11.991071
2895,11.987344
2900,11.998681
2905,11.983635
2910,11.997456
2915,12.000823
2920,11.991869
2925,11.983521
2930,11.994339
2935,11.993721
2940,11.996639
2945,12.000862
2950,12
2955,11.986797
2960,11.999092
2965,11.983746
2970,11.996343
2975,11.994933
2980,11.984808
2985,11.988801
2990,11.999467
2995,11.984348
3000,11.987281
3005,11.998605
3010,11.984393
3015,11.996046
3020,11.984348
3025,11.969701
3030,11.938943
3035,11.887186
3040,11.926548
3045,11.742111
3050,11.616752
3055,11.501953
